s,a,r,sp
17337,3,-25,16330
16330,2,-100,14823
14823,5,-25,14316
14316,2,-100,13307
13307,5,-25,12298
12298,2,-100,11289
11289,4,0,10278
10278,5,-25,9768
9768,5,-25,9257
9257,4,0,8745
8745,4,0,8234
8234,4,0,8222
8222,4,0,8210
8210,4,0,7698
7698,3,-25,7686
7686,4,0,8174
8174,2,-100,8162
8162,2,-100,8150
8150,3,-25,8638
8638,5,-25,9127
9127,3,-25,9617
9617,5,-25,10607
10607,5,-25,11598
11598,5,-25,12589
12589,2,-100,13581
13581,2,-100,14073
14073,3,-25,14566
14566,5,-25,15560
15560,5,-25,17054
17054,3,-25,17549
17549,4,0,18545
18545,2,-100,19041
19041,2,-100,19537
19537,3,-25,20534
20534,4,0,21532
21532,3,-25,22030
22030,2,-100,22528
22528,5,-25,23528
23528,3,-25,24027
24027,5,-25,25027
25027,3,-25,26028
26028,6,-100,27030
27030,3,-25,27532
27532,5,-25,29035
29035,4,0,29538
29538,3,-25,30542
30542,6,-100,31547
31547,3,-25,32552
32552,5,-25,33558
33558,6,-100,34565
34565,3,-25,35573
35573,3,-25,36081
36081,5,-25,37590
37590,5,-25,38599
38599,4,0,39110
39110,3,-25,40120
40120,4,0,40631
40631,6,-100,41643
41643,6,-100,42656
42656,5,-25,43169
43169,4,0,43682
43682,6,-100,44196
44196,4,0,44209
44209,4,0,44223
44223,3,-25,44237
44237,3,-25,43750
43750,5,-25,43263
43263,5,-25,42775
42775,5,-25,42287
42287,4,0,41799
41799,3,-25,40810
40810,6,-100,40321
40321,5,-25,39331
39331,4,0,38340
38340,5,-25,37849
37849,4,0,36857
36857,5,-25,35865
35865,3,-25,34872
34872,5,-25,34378
34378,3,-25,33384
33384,4,0,32389
32389,3,-25,31394
31394,5,-25,30898
30898,3,-25,29901
29901,5,-25,29404
29404,5,-25,28907
28907,4,0,27909
27909,5,-25,27410
27410,4,0,26912
26912,4,0,26412
26412,6,-100,25913
25913,3,-25,24913
24913,5,-25,24412
24412,2,-100,23411
23411,2,-100,22910
22910,5,-25,22408
22408,5,-25,21405
21405,2,-100,20402
20402,5,-25,19898
19898,3,-25,18894
18894,4,0,18389
18389,5,-25,17884
17884,3,-25,16878
16878,4,0,15871
15871,2,-100,14864
14864,5,-25,13856
13856,2,-100,12847
12847,3,-25,11338
11338,3,-25,10327
10327,5,-25,9817
9817,2,-100,8305
8305,4,0,7793
7793,3,-25,6780
6780,2,-100,5766
5766,3,-25,4752
4752,4,0,4237
4237,4,0,4222
4222,3,-25,3707
3707,5,-25,3692
3692,3,-25,3677
3677,4,0,4163
4163,3,-25,4148
4148,5,-25,5134
5134,3,-25,5620
5620,2,-100,6107
6107,5,-25,7094
7094,5,-25,8082
8082,5,-25,9071
9071,4,0,10061
10061,4,0,11051
11051,5,-25,12042
12042,4,0,12533
12533,3,-25,13525
13525,4,0,14518
14518,4,0,15011
15011,3,-25,15505
15505,2,-100,25001
25001,5,-25,25501
25501,6,-100,26502
26502,5,-25,27504
27504,4,0,28007
28007,4,0,29010
29010,6,-100,30013
30013,6,-100,31018
31018,3,-25,31522
31522,3,-25,32528
32528,3,-25,33033
33033,6,-100,34040
34040,6,-100,35547
35547,4,0,36056
36056,4,0,37064
37064,4,0,38074
38074,6,-100,39584
39584,3,-25,40095
40095,3,-25,41106
41106,4,0,41618
41618,6,-100,42631
42631,4,0,43644
43644,5,-25,44158
44158,6,-100,45172
45172,5,-25,45687
45687,4,0,45701
45701,5,-25,46216
46216,3,-25,45731
45731,3,-25,45245
45245,4,0,44759
44759,4,0,44273
44273,6,-100,44287
44287,3,-25,43299
43299,5,-25,42812
42812,4,0,41824
41824,5,-25,40835
40835,6,-100,40346
40346,6,-100,39856
39856,3,-25,38865
38865,5,-25,37875
37875,4,0,36883
36883,5,-25,36391
36391,4,0,35398
35398,5,-25,34905
34905,5,-25,34412
34412,5,-25,33918
33918,5,-25,33424
33424,6,-100,33430
33430,3,-25,32435
32435,5,-25,32440
32440,4,0,31945
31945,3,-25,31449
31449,4,0,30953
30953,4,0,30957
30957,6,99900,30961
25343,3,-25,25185
25185,5,-25,25185
25185,5,-25,25686
25686,5,-25,26187
26187,5,-25,26188
26188,5,-25,26689
26689,5,-25,27190
27190,5,-25,27192
27192,5,-25,27694
27694,5,-25,28196
28196,5,-25,28198
28198,5,-25,28201
28201,5,-25,28704
28704,5,-25,28706
28706,5,-25,28709
28709,5,-25,29212
29212,5,-25,29215
29215,5,-25,29218
29218,5,-25,29221
29221,5,-25,29224
29224,5,-25,29227
29227,5,-25,29230
29230,5,-25,28732
28732,5,-25,28735
28735,5,-25,28738
28738,5,-25,28740
28740,5,-25,28243
28243,5,-25,28245
28245,5,-25,27747
27747,5,-25,27749
27749,5,-25,27250
27250,5,-25,26752
26752,5,-25,26753
26753,5,-25,26254
26254,5,-25,25754
25754,5,-25,25755
25755,5,-25,25255
25255,5,-25,24755
24755,3,-25,24254
24254,3,-25,23753
23753,3,-25,22752
22752,3,-25,22250
22250,3,-25,21748
21748,3,-25,21245
21245,3,-25,20742
20742,3,-25,20238
20238,3,-25,19734
19734,3,-25,19230
19230,3,-25,18726
18726,3,-25,18221
18221,3,-25,17716
17716,3,-25,17711
17711,3,-25,17205
17205,3,-25,17200
17200,3,-25,17194
17194,3,-25,17189
17189,3,-25,17183
17183,3,-25,17178
17178,3,-25,17172
17172,3,-25,17667
17667,3,-25,17662
17662,3,-25,18157
18157,3,-25,18153
18153,3,-25,18648
18648,3,-25,19144
19144,3,-25,19640
19640,3,-25,20137
20137,3,-25,20634
20634,3,-25,21131
21131,3,-25,21628
21628,3,-25,22126
22126,3,-25,22625
22625,3,-25,23124
23124,3,-25,23623
23623,3,-25,24622
24622,3,-25,25123
25123,5,-25,26123
26123,5,-25,26625
26625,5,-25,27627
27627,5,-25,28629
28629,5,-25,29632
29632,5,-25,30136
30136,5,-25,31141
31141,5,-25,31646
31646,5,-25,32651
32651,5,-25,33157
33157,5,-25,34163
34163,5,-25,34670
34670,5,-25,35177
35177,5,-25,35685
35685,5,-25,35693
35693,5,-25,36200
36200,5,-25,36209
36209,5,-25,36717
36717,5,-25,36725
36725,5,-25,36733
36733,5,-25,36241
36241,5,-25,36249
36249,5,-25,35757
35757,5,-25,35764
35764,5,-25,35271
35271,5,-25,34778
34778,5,-25,34284
34284,5,-25,33290
33290,5,-25,32796
32796,5,-25,32301
32301,5,-25,31806
31806,5,-25,30810
30810,5,-25,30313
30313,5,-25,29316
29316,5,-25,28819
28819,5,-25,27821
27821,5,-25,27323
27323,5,-25,26324
26324,5,-25,25824
25824,5,-25,24824
24824,3,-25,23823
23823,3,-25,22822
22822,3,-25,21819
21819,3,-25,20816
20816,3,-25,19812
19812,3,-25,18808
18808,3,-25,17803
17803,3,-25,16797
16797,3,-25,15790
15790,3,-25,14783
14783,3,-25,13775
13775,3,-25,12767
12767,3,-25,12258
12258,3,-25,11748
11748,3,-25,10738
10738,3,-25,10228
10228,3,-25,10217
10217,3,-25,9707
9707,3,-25,9696
9696,3,-25,9685
9685,3,-25,9674
9674,3,-25,9663
9663,3,-25,10153
10153,3,-25,10142
10142,3,-25,10632
10632,3,-25,11123
11123,3,-25,11614
11614,3,-25,12605
12605,3,-25,13097
13097,3,-25,14089
14089,3,-25,14582
14582,3,-25,15575
15575,3,-25,16069
16069,3,-25,17063
17063,3,-25,17558
17558,3,-25,18554
18554,3,-25,19050
19050,3,-25,20047
20047,3,-25,20544
20544,3,-25,21541
21541,3,-25,22039
22039,3,-25,23038
23038,3,-25,23537
23537,3,-25,24537
24537,3,-25,25037
25037,5,-25,26038
26038,5,-25,27040
27040,5,-25,28042
28042,5,-25,29546
29546,5,-25,30550
30550,5,-25,31554
31554,5,-25,32560
32560,5,-25,33566
33566,5,-25,34573
34573,5,-25,35581
35581,5,-25,37089
37089,5,-25,38098
38098,5,-25,39108
39108,5,-25,40119
40119,5,-25,41130
41130,5,-25,41642
41642,5,-25,42655
42655,5,-25,43168
43168,5,-25,43681
43681,5,-25,44194
44194,5,-25,44708
44708,5,-25,44722
44722,5,-25,44736
44736,5,-25,44250
44250,5,-25,44263
44263,5,-25,43776
43776,5,-25,43289
43289,5,-25,42802
42802,5,-25,41814
41814,5,-25,41325
41325,5,-25,40336
40336,5,-25,39846
39846,5,-25,38856
38856,5,-25,38365
38365,5,-25,37374
37374,5,-25,36882
36882,5,-25,35890
35890,5,-25,35397
35397,5,-25,34904
34904,5,-25,34411
34411,5,-25,33917
33917,5,-25,33422
33422,5,-25,32928
32928,5,-25,32433
32433,5,-25,32438
32438,5,-25,31943
31943,5,-25,31948
31948,5,-25,31452
31452,5,-25,31456
31456,5,-25,31461
31461,5,99975,31465
25343,5,-25,25203
25203,5,-25,25204
25204,4,0,25204
25204,6,-100,25704
25704,5,-25,25705
25705,1,-225,25705
25705,2,-100,25205
25205,7,-225,25706
25706,3,-25,25206
25206,6,-100,25706
25706,2,-100,25207
25207,3,-25,25207
25207,6,-100,25207
25207,2,-100,25207
25207,1,-225,24707
24707,1,-225,24207
24207,5,-25,24706
24706,5,-25,24706
24706,7,-225,25206
25206,3,-25,24706
24706,2,-100,24706
24706,7,-225,24706
24706,6,-100,25206
25206,2,-100,24705
24705,1,-225,24205
24205,3,-25,24205
24205,1,-225,24204
24204,4,0,24203
24203,5,-25,24203
24203,1,-225,23702
23702,4,0,23701
23701,1,-225,23700
23700,7,-225,24200
24200,2,-100,23699
23699,1,-225,23698
23698,5,-25,23697
23697,7,-225,24196
24196,3,-25,24196
24196,3,-25,24195
24195,7,-225,24194
24194,3,-25,24194
24194,7,-225,24694
24694,2,-100,24694
24694,7,-225,25194
25194,1,-225,24694
24694,5,-25,25194
25194,2,-100,24694
24694,3,-25,24694
24694,5,-25,25194
25194,4,0,25194
25194,6,-100,25695
25695,5,-25,25695
25695,5,-25,26196
26196,7,-225,26697
26697,7,-225,27199
27199,6,-100,27200
27200,7,-225,27702
27702,6,-100,28205
28205,6,-100,28207
28207,3,-25,28209
28209,3,-25,28211
28211,4,0,27714
27714,7,-225,28216
28216,4,0,28218
28218,7,-225,28220
28220,1,-225,27722
27722,6,-100,27724
27724,4,0,27726
27726,7,-225,27728
27728,4,0,27730
27730,5,-25,27232
27232,3,-25,26733
26733,2,-100,26234
26234,5,-25,26235
26235,1,-225,25735
25735,5,-25,25236
25236,2,-100,24735
24735,1,-225,24235
24235,1,-225,23734
23734,6,-100,23733
23733,2,-100,22731
22731,4,0,22730
22730,2,-100,22228
22228,7,-225,22226
22226,4,0,21724
21724,5,-25,21721
21721,5,-25,21719
21719,2,-100,21217
21217,2,-100,21214
21214,4,0,20711
20711,6,-100,21208
21208,4,0,21206
21206,1,-225,20703
20703,1,-225,20699
20699,2,-100,20196
20196,2,-100,20193
20193,3,-25,20189
20189,3,-25,20186
20186,1,-225,19682
19682,5,-25,20179
20179,6,-100,20676
20676,7,-225,21673
21673,2,-100,21671
21671,4,0,21669
21669,7,-225,22667
22667,1,-225,22665
22665,7,-225,23164
23164,7,-225,24163
24163,4,0,24663
24663,2,-100,24663
24663,6,-100,25163
25163,6,-100,26164
26164,3,-25,26165
26165,7,-225,27166
27166,7,-225,27668
27668,7,-225,28171
28171,5,-25,28674
28674,3,-25,29176
29176,2,-100,29179
29179,1,-225,29182
29182,5,-25,29185
29185,4,0,29689
29689,4,0,29692
29692,7,-225,30196
30196,2,-100,30200
30200,1,-225,29703
29703,5,-25,30206
30206,7,-225,30210
30210,5,-25,30214
30214,7,-225,30718
30718,4,0,30222
30222,1,-225,29725
29725,2,-100,29228
29228,6,-100,29732
29732,6,-100,29735
29735,2,-100,28738
28738,6,-100,28740
28740,2,-100,28243
28243,6,-100,28245
28245,6,-100,28247
28247,3,-25,27249
27249,1,-225,26750
26750,3,-25,26251
26251,5,-25,25751
25751,2,-100,24751
24751,1,-225,24251
24251,5,-25,23750
23750,3,-25,23249
23249,6,-100,23247
23247,6,-100,23246
23246,3,-25,22244
22244,1,-225,21742
21742,7,-225,21739
21739,1,-225,20737
20737,2,-100,20233
20233,1,-225,19730
19730,7,-225,19726
19726,6,-100,19722
19722,3,-25,19719
19719,5,-25,19715
19715,7,-225,19711
19711,7,-225,19707
19707,7,-225,20204
20204,6,-100,20701
20701,6,-100,20698
20698,3,-25,20695
20695,5,-25,21192
21192,7,-225,21690
21690,1,-225,21187
21187,2,-100,21185
21185,4,0,21182
21182,2,-100,21180
21180,2,-100,21177
21177,4,0,21675
21675,1,-225,21673
21673,3,-25,21670
21670,4,0,22168
22168,5,-25,22667
22667,1,-225,22665
22665,7,-225,23664
23664,2,-100,23663
23663,5,-25,24163
24163,5,-25,24662
24662,3,-25,25163
25163,3,-25,25163
25163,7,-225,26164
26164,3,-25,26165
26165,4,0,26666
26666,6,-100,27168
27168,2,-100,27669
27669,4,0,27671
27671,6,-100,28674
28674,4,0,28677
28677,6,-100,29680
29680,2,-100,29183
29183,3,-25,29686
29686,7,-225,30190
30190,1,-225,29693
29693,4,0,30197
30197,6,-100,30201
30201,6,-100,30705
30705,4,0,30709
30709,3,-25,30713
30713,3,-25,30216
30216,3,-25,30220
30220,5,-25,30224
30224,7,-225,30227
30227,4,0,29731
29731,5,-25,29734
29734,6,-100,29737
29737,3,-25,29240
29240,6,-100,29243
29243,6,-100,29246
29246,5,-25,28749
28749,7,-225,28752
28752,3,-25,28254
28254,6,-100,27756
27756,5,-25,27758
27758,1,-225,26759
26759,4,0,26260
26260,1,-225,25260
25260,7,-225,25260
25260,4,0,24760
24760,6,-100,24260
24260,6,-100,24259
24259,2,-100,23258
23258,2,-100,22256
22256,7,-225,22254
22254,6,-100,22252
22252,3,-25,21249
21249,3,-25,20746
20746,6,-100,20743
20743,7,-225,20740
20740,7,-225,20737
20737,2,-100,19733
19733,1,-225,19229
19229,4,0,19225
19225,2,-100,18220
18220,4,0,18216
18216,3,-25,18211
18211,6,-100,18206
18206,4,0,18201
18201,4,0,18197
18197,2,-100,18192
18192,4,0,18187
18187,6,-100,18683
18683,3,-25,18678
18678,4,0,19174
19174,5,-25,19670
19670,4,0,19667
19667,5,-25,20163
20163,2,-100,20660
20660,6,-100,21158
21158,4,0,21656
21656,3,-25,22154
22154,7,-225,23152
23152,5,-25,23651
23651,6,-100,24651
24651,7,-225,25151
25151,7,-225,26152
26152,5,-25,26653
26653,1,-225,27155
27155,7,-225,27657
27657,3,-25,28159
28159,3,-25,28662
28662,3,-25,28664
28664,3,-25,29167
29167,5,-25,29671
29671,3,-25,29674
29674,6,-100,30178
30178,3,-25,30682
30682,7,-225,31186
31186,2,-100,31191
31191,6,-100,31695
31695,4,0,31700
31700,4,0,31704
31704,7,-225,31709
31709,7,-225,32214
32214,7,-225,32220
32220,4,0,32225
32225,7,-225,32230
32230,5,-25,32235
32235,3,-25,31740
31740,6,-100,31745
31745,3,-25,31249
31249,6,-100,31253
31253,6,-100,30758
30758,2,-100,30261
30261,1,-225,29264
29264,6,-100,28767
28767,4,0,28269
28269,1,-225,27271
27271,7,-225,27272
27272,7,-225,26773
26773,5,-25,26274
26274,1,-225,25274
25274,5,-25,24774
24774,2,-100,23773
23773,5,-25,23272
23272,2,-100,22270
22270,2,-100,21267
21267,4,0,20764
20764,3,-25,19761
19761,2,-100,19257
19257,6,-100,18752
18752,7,-225,18748
18748,1,-225,17743
17743,5,-25,17738
17738,4,0,17233
17233,4,0,17227
17227,6,-100,17221
17221,5,-25,17216
17216,7,-225,17211
17211,5,-25,17205
17205,6,-100,17700
17700,5,-25,17695
17695,7,-225,18190
18190,1,-225,18186
18186,2,-100,18181
18181,1,-225,18176
18176,7,-225,18671
18671,7,-225,19167
19167,1,-225,19163
19163,6,-100,20160
20160,6,-100,20657
20657,3,-25,21154
21154,1,-225,21152
21152,3,-25,21650
21650,3,-25,22148
22148,6,-100,23146
23146,2,-100,23145
23145,1,-225,23644
23644,7,-225,24644
24644,1,-225,24644
24644,6,-100,25644
25644,1,-225,25645
25645,7,-225,26646
26646,3,-25,27148
27148,1,-225,27650
27650,3,-25,27652
27652,7,-225,28654
28654,3,-25,29157
29157,7,-225,29661
29661,7,-225,30665
30665,1,-225,30669
30669,5,-25,31173
31173,4,0,31678
31678,1,-225,31683
31683,3,-25,31687
31687,1,-225,31692
31692,3,-25,31697
31697,3,-25,31201
31201,1,-225,31206
31206,6,-100,31710
31710,6,-100,31715
31715,7,-225,31720
31720,3,-25,31725
31725,1,-225,31229
31229,1,-225,30733
30733,4,0,30237
30237,2,-100,29740
29740,1,-225,28743
28743,2,-100,28245
28245,1,-225,27747
27747,2,-100,26748
26748,2,-100,26249
26249,7,-225,25749
25749,4,0,25250
25250,2,-100,24750
24750,6,-100,24749
24749,7,-225,24249
24249,3,-25,23748
23748,1,-225,23247
23247,5,-25,22745
22745,3,-25,22243
22243,6,-100,22241
22241,7,-225,22239
22239,7,-225,22237
22237,2,-100,21234
21234,6,-100,21232
21232,3,-25,20729
20729,7,-225,20726
20726,3,-25,20723
20723,6,-100,20720
20720,2,-100,20217
20217,3,-25,19713
19713,6,-100,20210
20210,3,-25,19706
19706,2,-100,19702
19702,5,-25,19699
19699,2,-100,19695
19695,3,-25,19691
19691,2,-100,19187
19187,2,-100,19183
19183,1,-225,19179
19179,1,-225,19175
19175,5,-25,19671
19671,2,-100,19667
19667,3,-25,19664
19664,7,-225,20661
20661,3,-25,20658
20658,3,-25,21155
21155,4,0,21653
21653,5,-25,22151
22151,4,0,22650
22650,7,-225,23649
23649,2,-100,24148
24148,6,-100,24648
24648,7,-225,25649
25649,5,-25,26650
26650,7,-225,27151
27151,5,-25,28153
28153,1,-225,28156
28156,2,-100,28158
28158,1,-225,28661
28661,4,0,29164
29164,3,-25,29167
29167,2,-100,29170
29170,3,-25,29673
29673,3,-25,29676
29676,5,-25,30180
30180,5,-25,30684
30684,5,-25,31188
31188,7,-225,31693
31693,6,-100,31698
31698,3,-25,31703
31703,4,0,31708
31708,5,-25,32213
32213,1,-225,31717
31717,5,-25,31722
31722,7,-225,31727
31727,5,-25,31731
31731,2,-100,31236
31236,3,-25,30740
30740,7,-225,30744
30744,2,-100,29747
29747,3,-25,29250
29250,1,-225,28753
28753,2,-100,27755
27755,6,-100,27756
27756,6,-100,27258
27258,7,-225,27259
27259,4,0,26761
26761,6,-100,26261
26261,1,-225,25262
25262,4,0,24762
24762,4,0,24261
24261,5,-25,23760
23760,5,-25,23759
23759,2,-100,22758
22758,2,-100,21756
21756,7,-225,21753
21753,7,-225,21251
21251,2,-100,20748
20748,1,-225,19744
19744,3,-25,19240
19240,3,-25,18736
18736,3,-25,18231
18231,6,-100,18226
18226,6,-100,18222
18222,5,-25,18217
18217,7,-225,18713
18713,6,-100,18708
18708,4,0,18704
18704,5,-25,18700
18700,5,-25,19196
19196,7,-225,19692
19692,2,-100,19188
19188,7,-225,19684
19684,1,-225,19681
19681,1,-225,19677
19677,4,0,20174
20174,3,-25,20170
20170,5,-25,20667
20667,7,-225,21165
21165,2,-100,21662
21662,3,-25,21660
21660,3,-25,22158
22158,5,-25,22656
22656,1,-225,22655
22655,4,0,23154
23154,1,-225,23653
23653,4,0,24152
24152,4,0,24652
24652,5,-25,25152
25152,2,-100,25653
25653,6,-100,26154
26154,4,0,26655
26655,7,-225,27657
27657,5,-25,28159
28159,3,-25,28662
28662,2,-100,28665
28665,5,-25,29168
29168,2,-100,29171
29171,3,-25,29674
29674,6,-100,30178
30178,4,0,30682
30682,1,-225,30186
30186,6,-100,31190
31190,5,-25,31194
25343,1,-225,24699
24699,1,-225,24199
24199,1,-225,24199
24199,1,-225,24198
24198,1,-225,23697
23697,1,-225,23696
23696,1,-225,23195
23195,1,-225,23193
23193,1,-225,22692
22692,1,-225,22690
22690,1,-225,22689
22689,1,-225,22187
22187,1,-225,22185
22185,1,-225,22183
22183,1,-225,22181
22181,1,-225,22179
22179,1,-225,22177
22177,1,-225,22175
22175,1,-225,22173
22173,1,-225,22171
22171,1,-225,22169
22169,1,-225,22167
22167,1,-225,22165
22165,1,-225,22163
22163,1,-225,22161
22161,1,-225,22659
22659,1,-225,22658
22658,1,-225,22656
22656,1,-225,23155
23155,1,-225,23154
23154,1,-225,23653
23653,1,-225,23652
23652,1,-225,23651
23651,1,-225,24151
24151,1,-225,24150
24150,1,-225,24650
24650,1,-225,24650
24650,1,-225,25150
25150,7,-225,25651
25651,7,-225,26652
26652,7,-225,27654
27654,7,-225,28156
28156,7,-225,29159
29159,7,-225,30163
30163,7,-225,30667
30667,7,-225,31171
31171,7,-225,32176
32176,7,-225,32682
32682,7,-225,33188
33188,7,-225,33694
33694,7,-225,34200
34200,7,-225,34707
34707,7,-225,34714
34714,7,-225,35221
35221,7,-225,35228
35228,7,-225,35236
35236,7,-225,35243
35243,7,-225,35250
35250,7,-225,35257
35257,7,-225,34764
34764,7,-225,34771
34771,7,-225,34277
34277,7,-225,33784
33784,7,-225,33289
33289,7,-225,32795
32795,7,-225,32300
32300,7,-225,31805
31805,7,-225,31310
31310,7,-225,30814
30814,7,-225,30318
30318,7,-225,29821
29821,7,-225,29324
29324,7,-225,28326
28326,7,-225,27828
27828,7,-225,27330
27330,7,-225,26831
26831,7,-225,26332
26332,7,-225,25332
25332,7,-225,24832
24832,1,-225,23831
23831,1,-225,22329
22329,1,-225,21326
21326,1,-225,19823
19823,1,-225,18818
18818,1,-225,17313
17313,1,-225,16307
16307,1,-225,15300
15300,1,-225,13792
13792,1,-225,12784
12784,1,-225,11774
11774,1,-225,10764
10764,1,-225,9754
9754,1,-225,9243
9243,1,-225,8231
8231,1,-225,7719
7719,1,-225,7206
7206,1,-225,7194
7194,1,-225,6681
6681,1,-225,6668
6668,1,-225,6655
6655,1,-225,7143
7143,1,-225,7130
7130,1,-225,7618
7618,1,-225,8107
8107,1,-225,8595
8595,1,-225,9084
9084,1,-225,9573
9573,1,-225,10563
10563,1,-225,11054
11054,1,-225,11544
11544,1,-225,12035
12035,1,-225,12527
12527,1,-225,13519
13519,1,-225,13511
13511,1,-225,14004
14004,1,-225,25001
25001,1,-225,25001
25001,7,-225,26002
26002,7,-225,27003
27003,7,-225,28006
28006,7,-225,29009
29009,7,-225,30013
30013,7,-225,31017
31017,7,-225,32523
32523,7,-225,33529
33529,7,-225,34536
34536,7,-225,36044
36044,7,-225,37052
37052,7,-225,38062
38062,7,-225,39572
39572,7,-225,40583
40583,7,-225,42095
42095,7,-225,43108
43108,7,-225,44622
44622,7,-225,45637
45637,7,-225,46652
46652,7,-225,47168
47168,7,-225,48184
48184,7,-225,48701
48701,7,-225,48718
48718,7,-225,49235
49235,7,-225,49252
49252,7,-225,48769
48769,7,-225,48785
48785,7,-225,48302
48302,7,-225,47818
47818,7,-225,47333
47333,7,-225,46849
46849,7,-225,45863
45863,7,-225,45378
45378,7,-225,44891
44891,7,-225,44405
44405,7,-225,43918
43918,7,-225,43931
43931,7,-225,43444
43444,7,-225,43457
43457,7,99775,43470
25343,1,-225,24235
24235,2,-100,23734
23734,1,-225,23233
23233,7,-225,23231
23231,7,-225,23230
23230,7,-225,23229
23229,4,0,22727
22727,3,-25,22726
22726,5,-25,22724
22724,5,-25,22222
22222,2,-100,21720
21720,4,0,21718
21718,2,-100,21215
21215,6,-100,21713
21713,4,0,21210
21210,7,-225,21708
21708,5,-25,21706
21706,2,-100,21703
21703,6,-100,21701
21701,5,-25,22199
22199,5,-25,22197
22197,4,0,22195
22195,7,-225,22694
22694,6,-100,23192
23192,6,-100,23691
23691,3,-25,23691
23691,5,-25,23690
23690,3,-25,23689
23689,5,-25,24188
24188,1,-225,24188
24188,6,-100,24688
24688,3,-25,24687
24687,3,-25,24687
24687,2,-100,24687
24687,3,-25,24686
24686,2,-100,24186
24186,1,-225,24186
24186,5,-25,24685
24685,4,0,24685
24685,1,-225,24685
24685,6,-100,25185
25185,6,-100,25686
25686,6,-100,26187
26187,6,-100,26688
26688,7,-225,27190
27190,1,-225,27191
27191,4,0,27193
27193,1,-225,27195
27195,3,-25,27196
27196,7,-225,27198
27198,7,-225,27700
27700,1,-225,27702
27702,4,0,27704
27704,6,-100,27706
27706,2,-100,27708
27708,3,-25,27209
27209,4,0,27211
27211,3,-25,27213
27213,4,0,27214
27214,5,-25,27216
27216,2,-100,26717
26717,1,-225,26218
26218,2,-100,25718
25718,2,-100,25219
25219,4,0,25219
25219,6,-100,25219
25219,3,-25,25219
25219,2,-100,24719
24719,7,-225,24719
24719,5,-25,24719
24719,1,-225,24218
24218,1,-225,23718
23718,3,-25,23717
23717,5,-25,23716
23716,1,-225,23214
23214,1,-225,22713
22713,6,-100,23211
23211,7,-225,23210
23210,3,-25,23209
23209,1,-225,22707
22707,5,-25,22706
22706,4,0,22704
22704,1,-225,22703
22703,2,-100,22201
22201,2,-100,21698
21698,4,0,22196
22196,2,-100,21694
21694,4,0,21692
21692,1,-225,21690
21690,6,-100,22188
22188,4,0,22186
22186,2,-100,22184
22184,1,-225,22182
22182,2,-100,22180
22180,4,0,22178
22178,2,-100,22176
22176,7,-225,22675
22675,1,-225,22674
22674,6,-100,23673
23673,2,-100,23672
23672,4,0,23671
23671,4,0,24170
24170,5,-25,24670
24670,5,-25,25171
25171,7,-225,26171
26171,1,-225,26172
26172,4,0,26173
26173,6,-100,27175
27175,4,0,27176
27176,7,-225,27678
27678,3,-25,28180
28180,7,-225,28683
28683,6,-100,29186
29186,6,-100,29689
29689,7,-225,30193
30193,6,-100,30697
30697,6,-100,31201
31201,7,-225,31206
31206,6,-100,31710
31710,5,-25,31715
31715,7,-225,31720
31720,1,-225,31225
31225,1,-225,30729
30729,5,-25,30733
30733,7,-225,30737
30737,6,-100,30741
30741,4,0,30245
30245,6,-100,30249
30249,2,-100,29752
29752,3,-25,28755
28755,4,0,28257
28257,4,0,27759
27759,4,0,27261
27261,2,-100,26762
26762,6,-100,26263
26263,5,-25,25764
25764,2,-100,24764
24764,6,-100,24764
24764,6,-100,24263
24263,2,-100,23762
23762,1,-225,22760
22760,2,-100,21758
21758,3,-25,21255
21255,2,-100,20252
